0,3.9154723087946572,0.0,0.0,0.0,0,0,0
1,3.634690205256144,0.0,0.0,0.0,0,0,0
2,3.496776501337687,0.0,0.0,0.0,0.33071619805078606,0.3548744183854836,0.29760126113572566
0,3.9121490319569907,0.0,0.0,0.0,0,0,0
1,3.5754675467809043,0.0,0.0,0.0,0,0,0
2,3.475039005279541,0.0,0.0,0.0,0.33876905351080133,0.3513755871282618,0.34144685667431746
0,3.9189701477686563,0.0,0.0,0.0,0,0,0
1,3.5443807442982993,0.0,0.0,0.0,0,0,0
2,3.295190930366516,0.0,0.0,0.0,0,0,0
3,3.150633454322815,0.0,0.0,0.0,0,0,0
4,3.02925697962443,0.0,0.0,0.0,0,0,0
5,2.9597661097844443,0.0,0.0,0.0,0,0,0
6,2.911755084991455,0.0,0.0,0.0,0,0,0
7,2.8374653657277427,0.0,0.0,0.0,0,0,0
8,2.7986605167388916,0.0,0.0,0.0,0,0,0
9,2.759977618853251,0.0,0.0,0.0,0,0,0
10,2.7571017344792685,0.0,0.0,0.0,0,0,0
11,2.767802635828654,0.0,0.0,0.0,0,0,0
12,2.7010438044865928,0.0,0.0,0.0,0,0,0
13,2.7132621606191,0.0,0.0,0.0,0,0,0
14,2.7069002787272134,0.0,0.0,0.0,0,0,0
15,2.6861306031545005,0.0,0.0,0.0,0,0,0
16,2.6697548627853394,0.0,0.0,0.0,0,0,0
17,2.6406310399373374,0.0,0.0,0.0,0,0,0
18,2.649773955345154,0.0,0.0,0.0,0,0,0
19,2.628957907358805,0.0,0.0,0.0,0,0,0
20,2.6026275952657065,0.0,0.0,0.0,0,0,0
21,2.617920438448588,0.0,0.0,0.0,0,0,0
22,2.6023428440093994,0.0,0.0,0.0,0,0,0
23,2.5938452084859214,0.0,0.0,0.0,0,0,0
24,2.573140343030294,0.0,0.0,0.0,0,0,0
25,2.5880627632141113,0.0,0.0,0.0,0,0,0
26,2.579665780067444,0.0,0.0,0.0,0,0,0
27,2.536842385927836,0.0,0.0,0.0,0,0,0
28,2.5710912545522056,0.0,0.0,0.0,0,0,0
29,2.548825184504191,0.0,0.0,0.0,0,0,0
30,2.5580503145853677,0.0,0.0,0.0,0,0,0
31,2.520856261253357,0.0,0.0,0.0,0,0,0
32,2.486961523691813,0.0,0.0,0.0,0,0,0
33,2.488612095514933,0.0,0.0,0.0,0,0,0
34,2.5178977648417153,0.0,0.0,0.0,0,0,0
35,2.492514650026957,0.0,0.0,0.0,0,0,0
36,2.436488072077433,0.0,0.0,0.0,0,0,0
37,2.487462798754374,0.0,0.0,0.0,0,0,0
38,2.4956606229146323,0.0,0.0,0.0,0,0,0
39,2.492578864097595,0.0,0.0,0.0,0,0,0
40,2.4713462193806968,0.0,0.0,0.0,0,0,0
41,2.4600267012914023,0.0,0.0,0.0,0,0,0
42,2.45711084206899,0.0,0.0,0.0,0,0,0
43,2.461214780807495,0.0,0.0,0.0,0,0,0
44,2.456005255381266,0.0,0.0,0.0,0,0,0
45,2.4509506225585938,0.0,0.0,0.0,0,0,0
46,2.4788800875345864,0.0,0.0,0.0,0,0,0
47,2.4606674114863076,0.0,0.0,0.0,0,0,0
48,2.449381709098816,0.0,0.0,0.0,0,0,0
49,2.4379647175470986,0.0,0.0,0.0,0,0,0
50,2.4376904567082724,0.0,0.0,0.0,0,0,0
51,2.4325250387191772,0.0,0.0,0.0,0,0,0
52,2.489252765973409,0.0,0.0,0.0,0,0,0
53,2.424704909324646,0.0,0.0,0.0,0,0,0
54,2.449587106704712,0.0,0.0,0.0,0,0,0
55,2.419796665509542,0.0,0.0,0.0,0,0,0
56,2.436311960220337,0.0,0.0,0.0,0,0,0
57,2.414187749226888,0.0,0.0,0.0,0,0,0
58,2.459793289502462,0.0,0.0,0.0,0,0,0
59,2.425240675608317,0.0,0.0,0.0,0,0,0
60,2.4263619581858316,0.0,0.0,0.0,0,0,0
